crn,rdwy_seq_num,adj_rdwy_seq,county,route,segment,offset,rdwy_orient,lane_count,speed_limit,street_name,road_owner,access_ctrl,year_county
2017061748,3,3,67,95,224,1602,N,4,55,DELAWARE EX,1,1,2017-67
2017058581,3,3,67,95,275,494,S,4,55,DELAWARE EX,1,1,2017-67
2017060678,3,4,67,,,,S,2,25,23RD ST,4,,2017-67
2017060678,4,3,67,,,,W,2,25,SPRUCE ST,4,,2017-67
2017060700,3,3,67,1005,80,0,N,2,35,CASTOR AV,2,3,2017-67
2017060731,3,3,67,2016,100,510,E,2,30,ALLEGHENY AV,2,3,2017-67
2017058360,4,3,67,,,,N,2,25,BINGHAM ST,4,,2017-67
2017058376,3,3,67,3009,140,2429,N,2,30,RIDGE AV,2,3,2017-67
2017060765,5,5,67,,,,N,2,25,FRONT ST,4,,2017-67
2017060768,4,3,67,,,,N,1,25,SOUTH ST,4,,2017-67
2017058224,4,4,67,,,,N,2,25,MANSFIELD AV,4,,2017-67
2017058231,3,3,67,3,30,1596,E,3,35,CHESTNUT ST,2,3,2017-67
2017058235,4,3,67,,,,W,1,35,SANSOM ST,4,,2017-67
2017058243,4,4,67,,,,N,2,25,5TH ST,4,,2017-67
2017058248,4,3,67,,,,W,2,25,MEDIA ST,4,,2017-67
2017058294,3,3,67,,,,S,1,25,SIXTH ST,4,,2017-67
2017058298,3,3,67,,,,N,2,25,LINCOLN DR,4,,2017-67
2017058318,4,3,67,,,,S,2,25,54TH ST,4,,2017-67
2017058335,3,3,67,2009,10,2375,N,2,30,ARAMINGO AV,2,3,2017-67
2017061147,3,3,67,,,,S,2,25,SECOND ST,4,,2017-67
2017058354,3,3,67,1,220,594,N,3,40,ROOSEVELT BL,2,3,2017-67
2017060646,5,5,67,,,,N,3,25,JUNIPER ST,4,,2017-67
2017060728,4,4,67,73,11,314,W,2,30,COTTMAN AV,2,3,2017-67
2017060729,4,3,67,,,,E,2,25,FAUNCE ST,4,,2017-67
2017060731,4,4,67,,,,S,1,25,WEIKEL ST,4,,2017-67
2017060740,3,3,67,532,90,1116,N,2,35,BUSTLETON AV,2,3,2017-67
2017058355,5,5,67,,,,N,1,25,JERICHO RD,4,,2017-67
2017058359,3,3,67,,,,S,1,25,SOUDER ST,4,,2017-67
2017058361,3,3,67,1008,51,309,S,1,25,LEVICK ST,2,3,2017-67
2017058378,3,3,67,4017,70,2049,E,2,35,UPSAL ST,2,3,2017-67
2017058387,3,3,67,3,90,2224,E,3,35,CHESTNUT ST,2,3,2017-67
2017060758,3,3,67,1024,10,2072,E,2,25,ROBBINS ST,2,3,2017-67
2017047545,4,4,67,611,61,0,S,3,30,BROAD ST,2,3,2017-67
2017055623,3,4,67,,,,E,2,35,GLENWOOD AV,4,,2017-67
2017058230,3,4,67,,,,N,2,25,55TH ST,4,,2017-67
2017058232,3,3,67,,,,N,2,25,WHITAKER AV,4,,2017-67
2017058233,3,3,67,,,,E,2,25,WOODBINE AV,4,,2017-67
2017058235,3,4,67,,,,N,2,35,22ND ST,4,,2017-67
2017059265,3,3,67,676,10,2073,E,2,55,VINE STREET EX,1,1,2017-67
2017052041,3,3,67,1002,40,0,E,4,35,CRESCENTVILLE RD,2,3,2017-67
2017057690,6,6,67,,,,N,2,25,BRYN MAWR AV,4,,2017-67
2017054093,4,4,67,8008,500,0,N,1,,RAMP D RD,2,1,2017-67
2017057690,3,3,67,1,50,2121,N,2,35,CITY AV,2,3,2017-67
2017058254,3,4,67,,,,E,1,25,CAMBRIA ST,4,,2017-67
2017058254,4,3,67,,,,S,2,25,2ND ST,4,,2017-67
2017058304,3,3,67,95,224,2288,N,4,55,DELAWARE EX,1,1,2017-67
2017058305,4,4,67,,,,S,2,25,LOWBER AV,4,,2017-67
2017058333,3,4,67,,,,W,1,25,MASTER ST,4,,2017-67
2017058336,3,4,67,,,,E,2,30,TYSON AV,4,,2017-67
2017058338,3,3,67,1001,50,1182,S,2,35,RISING SUN AV,2,3,2017-67
2017058339,4,3,67,,,,E,2,25,CARPENTER LN,4,,2017-67
2017061728,4,5,67,,,,S,2,30,RAMP FROM WALT WHITMAN RD,4,,2017-67
2017061747,3,3,67,8012,250,1527,E,1,25,RAMP A RD,2,1,2017-67
2017061757,3,3,67,2004,34,445,E,2,25,MARKET ST,2,3,2017-67
2017058262,3,3,67,4002,100,1254,E,2,35,STENTON AV,2,3,2017-67
2017058354,4,4,67,,,,E,2,25,BRIDGE ST,4,,2017-67
2017058245,3,4,67,,,,N,2,25,57TH ST,4,,2017-67
2017057690,4,4,67,1,51,2124,S,2,35,CITY AV,2,3,2017-67
2017058264,5,5,67,,,,W,2,25,FRALEY ST,4,,2017-67
2017058265,3,3,67,2009,70,963,N,2,30,ARAMINGO AV,2,3,2017-67
2017058299,3,3,67,2016,20,211,E,2,30,ALLEGHENY AV,2,3,2017-67
2017058309,4,4,67,4017,60,594,W,2,35,UPSAL ST,2,3,2017-67
2017061143,3,3,67,3021,60,500,S,2,25,FORTYNINTH ST,2,3,2017-67
2017057884,3,3,67,676,4,1867,E,3,55,VINE STREET EX,1,1,2017-67
2017058221,4,3,67,,,,W,2,25,CHELTEN AV,4,,2017-67
2017060700,4,4,67,,,,U,2,25,E WINGOHOCKING ST,4,,2017-67
2017060728,5,5,67,,,,N,2,20,ROCKWELL AV,4,,2017-67
2017060735,4,4,67,1007,101,0,S,2,35,STATE RD,2,3,2017-67
2017058356,4,4,67,3004,41,563,W,2,35,SIXTYTHIRD ST,2,3,2017-67
2017058381,4,4,67,13,251,1535,S,2,30,FRANKFORD AV,2,3,2017-67
2017058386,4,4,67,,,,S,2,25,30TH ST,4,,2017-67
2017060750,3,3,67,,,,E,1,25,CROSS ST,4,,2017-67
2017060752,3,3,67,,,,S,2,25,S 16TH ST,4,,2017-67
2017057748,3,3,67,3003,50,1110,N,2,40,UNIVERSITY AV,2,3,2017-67
2017058287,3,4,67,,,,S,2,25,19TH ST,4,,2017-67
2017058293,3,3,67,,,,W,2,25,CONSHOHOCKEN AV,4,,2017-67
2017058306,5,4,67,,,,N,1,25,SMEDLEY ST,4,,2017-67
2017061138,3,3,67,6001,160,2034,N,3,40,ROOSEVELT BL,2,3,2017-67
2017061757,4,4,67,8007,510,0,S,1,55,RAMP RD,2,1,2017-67
2017051682,3,3,67,3,80,877,E,3,35,CHESTNUT ST,2,3,2017-67
2017058353,4,6,67,,,,N,2,25,19TH ST,4,,2017-67
2017060646,4,3,67,2004,10,0,E,2,25,MARKET ST,2,3,2017-67
2017060648,4,3,67,,,,W,2,25,CALLOWHILL ST,4,,2017-67
2017060699,3,3,67,3015,40,2456,W,2,25,COBBS CREEK PY,2,3,2017-67
2017060705,3,4,67,,,,N,2,25,56TH ST,4,,2017-67
2017060729,3,4,67,,,,N,2,25,WHITAKER AV,4,,2017-67
2017058357,3,3,67,,,,N,2,35,SEVENTIETH ST,4,,2017-67
2017058362,4,3,67,,,,N,2,25,CALLOWHILL ST,4,,2017-67
2017058381,5,5,67,,,,E,2,25,HARTEL AV,4,,2017-67
2017052308,3,5,67,6001,320,0,N,3,45,ROOSEVELT BL,2,3,2017-67
2017060454,4,4,67,3005,111,314,S,2,35,BELMONT AV,2,3,2017-67
2017060459,3,3,67,4002,60,2009,S,2,35,STENTON AV,2,3,2017-67
2017052309,4,3,67,1005,80,0,N,2,35,CASTOR AV,2,3,2017-67
2017052327,3,3,67,1002,40,0,E,2,35,CHELTENHAM AV,2,3,2017-67
2017058217,4,4,67,,,,S,2,25,LANSDOWNE AV,4,,2017-67
2017058227,3,3,67,3,51,512,W,2,35,WALNUT ST,2,3,2017-67
2017058227,4,4,67,,,,N,2,25,53RD ST,4,,2017-67
2017058243,3,3,67,2016,60,1473,E,2,30,ALLEGHENY AV,2,3,2017-67
2017058248,3,4,67,,,,N,1,25,PEACH ST,4,,2017-67
2017052041,4,4,67,,,,N,2,25,TOOKANY CREEK PY,4,,2017-67
2017058293,5,4,67,,,,W,2,25,FORD RD,4,,2017-67
2017058313,3,3,67,,,,E,2,25,DIAMOND ST,4,,2017-67
2017058328,4,3,67,,,,N,2,25,5TH ST,4,,2017-67
2017058329,4,3,67,,,,W,1,25,INDIANA AV,4,,2017-67
2017058339,3,4,67,,,,N,2,25,CRESHEIM RD,4,,2017-67
2017058349,3,4,67,,,,S,2,25,60TH ST,4,,2017-67
2017058223,3,3,67,,,,E,1,25,PENNSGROVE ST,4,,2017-67
2017052004,4,4,67,1,61,1576,S,2,35,CITY AV,2,3,2017-67
2017060447,4,4,67,611,121,1698,S,2,30,BROAD ST,2,3,2017-67
2017060463,3,3,67,3017,50,954,N,2,35,FIFTYSECOND ST,2,3,2017-67
2017052070,3,3,67,1,40,0,N,2,35,CITY AV,2,3,2017-67
2017052089,3,4,67,,,,N,2,25,12TH ST,4,,2017-67
2017052089,4,3,67,,,,N,2,25,POPLAR ST,4,,2017-67
2017052318,3,3,67,3005,120,647,N,1,35,BELMONT AV,2,3,2017-67
2017052322,3,4,67,,,,N,2,25,WOODSTOCK ST,4,,2017-67
2017052326,3,3,67,4005,30,0,N,2,25,GERMANTOWN AV,2,3,2017-67
2017052326,4,5,67,,,,S,2,20,WINGOHOCKING ST,4,,2017-67
2017052333,4,3,67,,,,W,2,25,WYOMING AV,4,,2017-67
2017052384,5,5,67,3010,54,0,E,4,30,MARKET ST,2,3,2017-67
2017041242,6,6,67,,,,E,2,25,PRESIDENTIAL BL,4,,2017-67
2017041266,4,4,67,,,,N,1,25,16TH ST,4,,2017-67
2017041280,3,3,67,1004,220,703,N,2,30,TORRESDALE AV,2,3,2017-67
2017052455,4,4,67,611,111,0,S,2,30,BROAD ST,2,3,2017-67
2017052477,3,3,67,291,150,1622,E,2,25,BROAD ST,2,3,2017-67
2017059414,4,4,67,2010,41,614,W,2,25,CECIL B MOORE AV,2,3,2017-67
2017052123,3,3,67,2007,110,1221,N,2,25,FRANKFORD AV,2,3,2017-67
2017052132,3,3,67,611,150,89,N,2,30,BROAD ST,2,3,2017-67
2017052135,3,3,67,2007,100,1864,N,2,25,FRANKFORD AV,2,3,2017-67
2017052135,5,4,67,,,,N,2,25,HUNTING PARK AV,4,,2017-67
2017052139,3,3,67,2016,100,2118,W,2,30,ALLEGHENY AV,2,3,2017-67
2017052149,3,4,67,6001,284,0,N,3,40,ROOSEVELT BL,2,3,2017-67
2017052149,4,3,67,1016,2,225,E,2,30,HOLME AV,2,3,2017-67
2017052152,4,4,67,611,21,110,S,3,30,BROAD ST,2,3,2017-67
2017052158,4,3,67,,,,N,1,25,32ND ST,4,,2017-67
2017052433,3,3,67,1005,140,1105,N,2,30,CASTOR AV,2,3,2017-67
2017052816,6,6,67,,,,E,2,25,SEVENTYFOURTH ST,4,,2017-67
2017059744,4,4,67,,,,N,2,25,41ST ST,4,,2017-67
2017052160,4,3,67,,,,N,1,25,SUSQUEHANNA ST,4,,2017-67
2017052162,3,3,67,,,,E,4,25,E HUNTING PARK AV,4,,2017-67
2017041138,3,3,67,309,40,0,N,2,35,CHELTENHAM AV,2,3,2017-67
2017041147,3,3,67,1015,30,1180,N,2,35,KNIGHTS RD,2,3,2017-67
2017052186,5,5,67,,,,N,2,25,CONVENT AV,4,,2017-67
2017052189,7,7,67,1018,61,0,S,2,45,GRANT AV,2,3,2017-67
2017052193,3,3,67,,,,N,2,25,S 67TH ST,4,,2017-67
2017052203,3,3,67,13,180,0,N,2,30,ROOSEVELT BL,2,3,2017-67
2017041153,3,4,67,,,,N,2,25,9TH ST,4,,2017-67
2017041156,4,3,67,,,,N,1,25,3RD ST,4,,2017-67
2017041163,3,3,67,4007,20,1025,S,2,25,WAYNE AV,2,3,2017-67
2017041169,4,3,67,,,,E,2,25,CLEARFIELD ST,4,,2017-67
2017041173,3,3,67,3,50,1072,E,3,35,CHESTNUT ST,2,3,2017-67
2017041175,4,4,67,3010,51,872,W,1,30,MARKET ST,2,3,2017-67
2017041179,3,4,67,,,,S,2,25,N 49TH ST,4,,2017-67
2017058266,6,6,67,,,,S,1,25,BETTS ST,4,,2017-67
2017058306,4,5,67,,,,E,2,25,MEDARY AV,4,,2017-67
2017058307,4,4,67,,,,E,2,25,MURDOCK RD,4,,2017-67
2017058335,5,5,67,,,,E,2,25,YORK ST,4,,2017-67
2017061143,4,4,67,,,,W,2,25,PASCHALL AV,4,,2017-67
2017061760,3,3,67,76,3434,309,E,3,50,SCHUYLKILL EX,1,1,2017-67
2017058222,4,3,67,,,,E,2,25,VINE ST,4,,2017-67
2017058262,4,5,67,,,,E,2,25,MEDARY AV,4,,2017-67
2017058476,3,3,67,76,3435,1727,W,3,50,SCHUYLKILL EX,1,1,2017-67
2017052491,3,3,67,1,71,2328,S,2,35,CITY AV,2,3,2017-67
2017060651,4,4,67,291,181,978,S,2,25,BROAD ST,2,3,2017-67
2017060651,5,5,67,,,,E,2,25,LOCUST ST,4,,2017-67
2017060735,3,3,67,1007,100,0,N,2,35,STATE RD,2,3,2017-67
2017060740,4,4,67,532,91,1119,S,2,35,BUSTLETON AV,2,3,2017-67
2017058356,5,5,67,,,,W,2,25,EASTWICK AV,4,,2017-67
2017058365,3,4,67,,,,E,1,20,HARVEY ST,4,,2017-67
2017058370,3,3,67,291,180,1680,N,2,25,BROAD ST,2,3,2017-67
2017058379,3,4,67,,,,S,1,25,CRISPIN ST,4,,2017-67
2017058381,3,3,67,13,250,1527,N,2,30,FRANKFORD AV,2,3,2017-67
2017058384,3,4,67,,,,N,2,25,53RD ST,4,,2017-67
2017060448,3,3,67,,,,N,2,25,S 61ST ST,4,,2017-67
2017060453,3,3,67,1001,10,2187,S,2,35,RISING SUN AV,2,3,2017-67
2017060457,4,4,67,,,,N,2,25,9TH ST,4,,2017-67
2017060496,3,3,67,611,70,551,N,3,30,BROAD ST,2,3,2017-67
2017060549,3,3,67,3010,40,0,E,1,25,MARKET ST,2,3,2017-67
2017051916,3,3,67,76,3431,2574,W,3,50,SCHUYLKILL EX,1,1,2017-67
2017041230,3,3,67,2006,80,1320,E,2,25,SPRING GARDEN ST,2,3,2017-67
2017052070,5,5,67,,,,W,2,25,RAYNHAM RD,4,,2017-67
2017052311,3,4,67,,,,E,2,25,ONTARIO ST,4,,2017-67
2017052326,5,4,67,,,,N,2,25,WINDRIM AV,4,,2017-67
2017052332,4,3,67,,,,N,2,25,N 9TH ST,4,,2017-67
2017052384,6,6,67,3010,55,0,W,2,30,MARKET ST,2,3,2017-67
2017041242,3,3,67,1,80,0,N,2,35,CITY AV,2,3,2017-67
2017041250,4,3,67,,,,N,1,25,11TH ST,4,,2017-67
2017041256,3,4,67,,,,S,1,25,6TH ST,4,,2017-67
2017041275,3,3,67,1,111,106,S,3,50,ROOSEVELT BOULEVARD EX,2,1,2017-67
2017041281,4,4,67,1013,30,0,N,2,35,ACADEMY RD,2,3,2017-67
2017060658,3,3,67,2007,130,1511,N,1,25,FRANKFORD AV,2,3,2017-67
2017060677,3,3,67,1005,90,2378,N,2,35,CASTOR AV,2,3,2017-67
2017060728,3,3,67,73,10,313,E,2,30,COTTMAN AV,2,3,2017-67
2017058365,4,3,67,,,,N,2,25,GREENE ST,4,,2017-67
2017058378,4,5,67,,,,N,2,25,MICHENER AV,4,,2017-67
2017058379,4,3,67,,,,E,1,25,BRIGHTON ST,4,,2017-67
2017058387,4,4,67,3039,10,597,N,2,25,SCHUYLKILL AV,2,3,2017-67
2017058387,6,6,67,8014,500,425,N,2,25,RAMP A RD,2,1,2017-67
2017052306,3,3,67,1013,90,2459,N,2,35,ACADEMY RD,2,3,2017-67
2017055984,3,3,67,95,301,380,S,4,55,DELAWARE EX,1,1,2017-67
2017060449,3,3,67,,,,E,2,25,W UPSAL ST,4,,2017-67
2017060450,3,3,67,532,10,1254,E,2,35,WELSH RD,2,3,2017-67
2017060462,3,4,67,6001,201,1654,S,3,40,ROOSEVELT BL,2,3,2017-67
2017052083,3,3,67,,,,E,2,30,ISLAND AV,4,,2017-67
2017052086,3,3,67,,,,N,2,25,LINCOLN DR,4,,2017-67
2017052090,3,3,67,2014,20,1770,E,2,30,LEHIGH AV,2,3,2017-67
2017052310,3,3,67,,,,E,1,25,CLEARFIELD ST,4,,2017-67
2017052387,3,3,67,13,120,354,N,2,30,RIDGE AV,2,3,2017-67
2017041235,3,3,67,291,140,2700,N,2,25,BROAD ST,2,3,2017-67
2017041267,3,3,67,,,,N,1,25,N OPAL ST,4,,2017-67
2017053918,3,3,67,76,3400,2544,E,4,50,SCHUYLKILL EX,1,1,2017-67
2017059244,3,3,67,13,70,0,N,2,25,THIRTYEIGHTH ST,2,3,2017-67
2017059244,5,5,67,3010,54,0,E,4,25,MARKET ST,2,3,2017-67
2017057155,3,3,67,95,305,479,S,4,55,DELAWARE EX,1,1,2017-67
2017052102,4,4,67,,,,N,2,20,57TH ST,4,,2017-67
2017052133,3,4,67,,,,E,2,25,HUNTINGDON ST,4,,2017-67
2017052133,4,3,67,,,,N,4,35,AMERICAN ST,4,,2017-67
2017052136,5,5,67,2012,40,928,E,1,25,DAUPHIN ST,2,3,2017-67
2017052434,3,4,67,,,,E,2,25,PRATT ST,4,,2017-67
2017052127,3,3,67,4001,100,2698,N,2,35,HENRY AV,2,3,2017-67
2017052144,4,3,67,,,,W,1,25,MCKEAN ST,4,,2017-67
2017052147,3,4,67,,,,N,2,,NAVAJO ST,4,,2017-67
2017052153,5,5,67,2006,90,2200,E,2,25,SPRING GARDEN ST,2,3,2017-67
2017052447,3,4,67,,,,W,2,35,66TH AV,4,,2017-67
2017059744,3,3,67,3,71,1411,W,2,35,WALNUT ST,2,3,2017-67
2017053344,3,3,67,95,271,1016,S,3,55,DELAWARE EX,1,1,2017-67
2017041151,4,3,67,,,,E,1,25,WOODHAVEN RD,4,,2017-67
2017052170,3,4,67,,,,W,2,25,BERKS ST,4,,2017-67
2017052177,4,4,67,611,141,1105,S,2,30,BROAD ST,2,3,2017-67
2017052183,3,4,67,,,,W,2,25,CHEW AV,4,,2017-67
2017052188,4,3,67,,,,W,2,,FRANKLIN MILLS BL,7,,2017-67
2017052189,3,3,67,1013,50,835,E,2,30,ACADEMY RD,2,3,2017-67
2017052194,3,3,67,,,,E,2,25,GRAYS AV,4,,2017-67
2017052196,4,3,67,,,,S,2,30,58TH ST,4,,2017-67
2017041163,4,4,67,,,,E,1,25,APSLEY ST,4,,2017-67
2017041164,3,3,67,2008,40,278,E,2,30,GIRARD AV,2,3,2017-67
2017041173,4,4,67,3017,30,282,S,2,35,FIFTYSECOND ST,2,3,2017-67
2017041174,3,5,67,13,60,2659,N,2,25,THIRTYEIGHTH ST,2,3,2017-67
2017060562,3,3,67,532,80,0,N,2,35,BUSTLETON AV,2,3,2017-67
2017060575,5,5,67,,,,W,2,35,MIDVALE AV,4,,2017-67
2017060585,3,3,67,,,,E,2,25,F ST,4,,2017-67
2017060595,3,3,67,,,,W,1,25,E THAYER ST,4,,2017-67
2017060601,6,6,67,3005,121,100,S,1,35,BELMONT AV,2,3,2017-67
2017060615,3,3,67,4002,80,0,S,2,35,STENTON AV,2,3,2017-67
2017041185,3,4,67,,,,S,2,25,51ST ST,4,,2017-67
2017052240,3,3,67,3009,80,1942,E,2,35,RIDGE AV,2,3,2017-67
2017052240,4,4,67,,,,W,3,25,INDIAN QUEEN LN,4,,2017-67
2017052279,4,3,67,,,,E,2,25,DISSTON ST,4,,2017-67
2017052283,3,3,67,13,260,0,N,2,30,FRANKFORD AV,2,3,2017-67
2017052305,3,3,67,1018,30,1188,E,2,30,GRANT AV,2,3,2017-67
2017041200,3,3,67,1004,140,1810,N,2,25,TORRESDALE AV,2,3,2017-67
2017041200,4,4,67,,,,N,2,25,MAGEE AV,4,,2017-67
2017041206,3,4,67,,,,N,4,25,TWENTYSECOND ST,4,,2017-67
2017041221,3,3,67,611,40,915,N,3,30,BROAD ST,2,3,2017-67
2017041223,3,4,67,,,,W,2,30,CHRISTIAN ST,4,,2017-67
2017070424,3,3,67,2009,70,2315,N,2,30,ARAMINGO AV,2,3,2017-67
2017070443,5,5,67,1014,90,1763,E,2,25,RHAWN ST,2,3,2017-67
2017070486,4,4,67,,,,N,1,25,TULIP ST,4,,2017-67
2017070492,4,3,67,,,,E,2,25,E RUSCOMB ST,4,,2017-67
2017070509,3,3,67,63,52,2251,E,2,55,WOODHAVEN RD,2,1,2017-67
2017070521,3,3,67,4007,30,3368,S,2,25,WAYNE AV,2,3,2017-67
2017056646,3,3,67,676,3,2207,W,3,55,VINE STREET EX,1,1,2017-67
2017058226,3,3,67,2004,30,850,E,2,25,MARKET ST,2,3,2017-67
2017058230,4,3,67,,,,W,2,25,CEDAR AV,4,,2017-67
2017061699,3,3,67,95,231,1724,S,3,55,DELAWARE EX,1,1,2017-67
2017057690,5,5,67,,,,N,2,25,BRYN MAWR AV,4,,2017-67
2017058252,4,3,67,,,,N,2,25,RISING SUN AV,4,,2017-67
2017058258,4,4,67,,,,S,1,25,CHARLES ST,4,,2017-67
2017057699,5,5,67,,,,W,2,35,BRYN MAWR AV,4,,2017-67
2017058265,6,6,67,8017,510,0,E,2,25,RAMP Y RD,2,1,2017-67
2017058305,3,3,67,4019,50,0,E,2,25,WASHINGTON LN,2,3,2017-67
2017058309,3,3,67,4002,60,2009,N,2,35,STENTON AV,2,3,2017-67
2017058311,4,4,67,,,,S,2,25,F ST,4,,2017-67
2017058335,4,4,67,2009,11,1875,S,2,30,ARAMINGO AV,2,3,2017-67
2017058336,4,3,67,,,,S,2,30,FRONTENAC ST,4,,2017-67
2017058338,4,4,67,,,,W,2,25,MAGEE AV,4,,2017-67
2017058342,4,3,67,,,,N,1,25,TULIP ST,4,,2017-67
2017060650,3,3,67,2676,11,804,W,3,25,VINE ST,2,3,2017-67
2017060733,3,3,67,1007,60,1351,N,2,35,TACONY ST,2,3,2017-67
2017058355,3,3,67,1003,50,501,E,2,35,WHITAKER AV,2,3,2017-67
2017058355,4,4,67,1003,51,497,W,2,35,WHITAKER AV,2,3,2017-67
2017058364,3,3,67,4007,90,784,S,2,25,GERMANTOWN AV,2,3,2017-67
2017058380,3,4,67,,,,N,2,25,LARGE ST,4,,2017-67
2017060750,5,4,67,,,,N,1,25,22ND ST,4,,2017-67
2017060765,4,4,67,8003,,,E,2,25,FROM 8003/0530 RD,2,,2017-67
2017061965,3,3,67,76,3444,5927,E,2,50,SCHUYLKILL EX,1,1,2017-67
2017060499,3,3,67,,,,E,2,25,E LUZERNE ST,4,,2017-67
2017041231,3,3,67,,,,W,1,25,SPRUCE ST,4,,2017-67
2017052070,4,4,67,1,41,0,S,2,35,CITY AV,2,3,2017-67
2017052085,3,3,67,,,,N,2,,D ST,4,,2017-67
2017052308,5,4,67,1018,31,106,W,2,30,GRANT AV,2,3,2017-67
2017052309,3,4,67,,,,E,2,25,WINGOHOCKING ST,4,,2017-67
2017052372,4,4,67,,,,N,2,25,NINETEENTH ST,4,,2017-67
2017052381,3,3,67,1007,50,1589,N,2,35,TACONY ST,2,3,2017-67
2017041240,4,3,67,,,,S,1,25,N 8TH ST,4,,2017-67
2017041257,3,3,67,,,,W,2,25,W LOGAN ST,4,,2017-67
2017041259,4,3,67,,,,W,2,30,66TH AV,4,,2017-67
2017041284,3,3,67,13,131,1347,W,2,30,HUNTING PARK AV,2,3,2017-67
2017052458,3,3,67,3021,70,380,N,2,30,GRAYS FERRY AV,2,3,2017-67
2017052458,5,5,67,,,,E,2,25,PASCHALL AV,4,,2017-67
2017052095,4,4,67,1013,30,0,E,2,35,ACADEMY RD,2,3,2017-67
2017052096,3,3,67,291,180,1754,E,2,25,BROAD ST,2,3,2017-67
2017052135,4,5,67,,,,N,1,25,JASPER ST,4,,2017-67
2017052141,3,3,67,3007,20,1342,N,2,25,ARCH ST,2,3,2017-67
2017052142,3,3,67,,,,N,1,25,FRONT ST,4,,2017-67
2017052151,5,5,67,,,,N,2,25,FRONT ST,4,,2017-67
2017052153,3,3,67,2001,110,1843,N,3,35,CHRISTOPHER COLUMBUS BL,2,3,2017-67
2017052156,3,4,67,,,,W,2,35,GIRARD AV,4,,2017-67
2017052431,3,3,67,,,,W,2,35,OREGON AV,4,,2017-67
2017052448,4,3,67,,,,S,2,25,LEE ST,4,,2017-67
2017052160,3,4,67,,,,W,1,25,16TH ST,4,,2017-67
2017041138,4,4,67,309,41,0,S,2,35,CHELTENHAM AV,2,3,2017-67
2017041138,6,6,67,2056,11,0,W,2,35,WASHINGTON LN,2,3,2017-67
2017041142,4,4,67,,,,S,2,25,CHEROKEE ST,4,,2017-67
2017052170,4,3,67,,,,S,2,25,6TH ST,4,,2017-67
2017052185,3,3,67,4004,90,2676,W,2,25,OLNEY AV,2,3,2017-67
2017041156,3,4,67,,,,E,2,25,CHRISTIAN ST,4,,2017-67
2017041161,3,3,67,1002,30,979,E,2,35,CHELTENHAM AV,2,3,2017-67
2017041176,4,4,67,1004,170,0,S,2,30,TORRESDALE AV,2,3,2017-67
2017041177,4,5,67,,,,N,2,25,LIMEKILN PK,4,,2017-67
2017041180,3,3,67,,,,E,2,25,W GIRARD AV,4,,2017-67
2017060561,4,3,67,,,,E,2,20,CROWN AV,4,,2017-67
2017060581,3,3,67,13,110,2809,N,2,25,THIRTYTHIRD ST,2,3,2017-67
2017060591,5,5,67,2007,10,0,E,2,25,FRANKFORD AV,2,3,2017-67
2017060592,3,3,67,2001,120,907,N,2,30,DELAWARE AV,2,3,2017-67
2017041189,4,3,67,,,,E,2,25,SHURS LN,4,,2017-67
2017041191,3,3,67,4001,70,571,N,2,35,HENRY AV,2,3,2017-67
2017051786,3,3,67,95,285,1083,S,4,55,DELAWARE EX,1,1,2017-67
2017052243,5,5,67,2009,61,0,W,2,30,ARAMINGO AV,2,3,2017-67
2017052264,3,4,67,,,,E,2,20,GASKILL ST,4,,2017-67
2017052268,3,3,67,,,,W,1,25,GORDON ST,4,,2017-67
2017052271,4,3,67,,,,S,1,25,GRATZ ST,4,,2017-67
2017052277,4,3,67,,,,E,2,25,CHRISTIAN ST,4,,2017-67
2017052280,4,5,67,2009,121,3272,S,2,30,HARBISON AV,2,3,2017-67
2017052285,3,3,67,,,,W,2,25,FITZWATER ST,4,,2017-67
2017052287,4,3,67,,,,W,4,25,WASHINGTON AV,4,,2017-67
2017052288,3,3,67,,,,W,4,25,WASHINGTON AV,4,,2017-67
2017052300,3,3,67,13,10,2139,W,2,25,BALTIMORE AV,2,3,2017-67
2017041217,3,3,67,,,,W,2,25,CHEW AV,4,,2017-67
2017041218,3,4,67,,,,N,2,25,10TH ST,4,,2017-67
2017041221,4,4,67,611,41,912,S,3,30,BROAD ST,2,3,2017-67
2017041225,3,4,67,,,,N,2,25,BOYER ST,4,,2017-67
2017070416,5,5,67,,,,E,2,25,HOLYOKE RD,4,,2017-67
2017070436,5,4,67,3027,10,1745,N,2,25,SIXTEENTH ST,2,3,2017-67
2017076204,3,3,67,3009,90,40,E,2,35,RIDGE AV,2,3,2017-67
2017076216,4,4,67,2014,90,0,E,2,25,LEHIGH AV,2,3,2017-67
2017076268,4,4,67,2009,11,1875,S,2,30,ARAMINGO AV,2,3,2017-67
2017076329,5,5,67,,,,E,2,25,BORBECK AV,4,,2017-67
2017090870,4,4,67,13,61,1198,S,2,25,THIRTYEIGHTH ST,2,3,2017-67
2017090942,3,3,67,611,61,416,S,3,30,BROAD ST,2,3,2017-67
2017093547,4,4,67,2676,11,2000,W,3,25,VINE ST,2,3,2017-67
2017101836,3,3,67,2007,130,524,N,1,25,FRANKFORD AV,2,3,2017-67
2017060456,4,3,67,,,,W,2,35,MEDIA ST,4,,2017-67
2017060459,4,4,67,4017,60,594,E,2,35,UPSAL ST,2,3,2017-67
2017060553,4,4,67,,,,E,2,25,TYSON AV,4,,2017-67
